date,product_category,region,units_sold,revenue,profit,new_customers,returning_customers,churn_rate,orders,avg_order_value,returns_units,return_rate,marketing_spend,operating_cost,net_profit,inventory_units,stockout_days
2028-06-12,Sports,South,390,45596.71,10427.34,51,99,0.0429,221,210.27,15,0.0385,2341.35,9532.41,894.93,459,0
2028-06-12,Sports,East,321,29427.56,9725.61,32,114,0.0447,145,195.3,19,0.0592,2391.54,9080.51,645.1,547,0
2028-06-12,Sports,West,257,26473.02,10486.54,20,150,0.0533,106,253.11,18,0.07,2620.68,11174.46,-687.92,469,2
2028-06-19,Electronics,North,408,86769.93,19441.68,30,144,0.0513,144,595.42,10,0.0245,7845.16,28994.06,-9552.38,472,0
2028-06-19,Electronics,South,391,109564.54,34319.33,47,103,0.0487,158,669.88,25,0.0639,10773.61,41140.13,-6820.8,577,0
2028-06-19,Electronics,East,300,97270.32,41880.31,45,89,0.0507,189,517.0,29,0.0967,15168.56,38812.29,3068.02,579,3
2028-06-19,Electronics,West,224,50625.17,14921.87,17,100,0.0449,77,661.28,5,0.0223,9238.82,39096.17,-24174.3,595,6
2028-06-19,Clothing,North,576,23377.77,9689.72,50,178,0.0508,264,88.16,54,0.0938,2346.61,9674.7,15.02,965,1
2028-06-19,Clothing,South,629,27273.01,6729.55,54,233,0.0383,226,125.05,32,0.0509,2459.81,11354.73,-4625.18,1138,0
2028-06-19,Clothing,East,461,22306.65,7524.91,77,177,0.0384,273,84.27,25,0.0542,2002.86,9529.56,-2004.65,891,0
2028-06-19,Clothing,West,564,24999.2,5249.67,82,198,0.0457,248,105.82,11,0.0195,3240.19,11476.86,-6227.19,966,4
2028-06-19,Groceries,North,1153,19400.97,8363.21,200,374,0.0348,733,27.22,96,0.0833,990.28,4145.87,4217.34,1555,3
2028-06-19,Groceries,South,995,12256.93,5398.01,72,268,0.0521,398,32.4,28,0.0281,1049.09,3827.79,1570.22,1155,3
2028-06-19,Groceries,East,1137,10563.28,3647.37,174,236,0.0444,340,31.8,65,0.0572,999.27,4970.84,-1323.47,1506,2
2028-06-19,Groceries,West,1040,18248.4,3682.55,120,329,0.0504,569,31.6,70,0.0673,1542.02,4734.58,-1052.03,1896,2
2028-06-19,Furniture,North,131,41419.82,11056.21,12,29,0.0444,51,806.15,9,0.0687,7047.07,22840.14,-11783.93,232,2
2028-06-19,Furniture,South,179,74524.4,16465.06,11,62,0.0428,80,920.59,14,0.0782,6665.59,31390.08,-14925.02,305,2
2028-06-19,Furniture,East,165,85709.86,32046.02,18,60,0.0364,88,962.85,14,0.0848,6786.26,32156.37,-110.35,327,1
2028-06-19,Furniture,West,140,74701.46,26930.33,14,40,0.0545,104,706.77,6,0.0429,4911.97,24952.44,1977.89,328,1
2028-06-19,Sports,North,276,30150.2,11160.73,25,110,0.0449,144,214.67,15,0.0543,3183.74,10966.07,194.66,487,1
2028-06-19,Sports,South,405,43188.22,12007.17,35,81,0.043,209,211.45,37,0.0914,2693.76,10118.29,1888.88,429,2
2028-06-19,Sports,East,537,27116.87,12171.11,40,109,0.0489,133,196.96,27,0.0503,2780.61,9335.35,2835.76,540,0
2028-06-19,Sports,West,360,35589.27,9319.4,24,134,0.049,141,249.88,20,0.0556,2561.18,11102.86,-1783.46,479,3
2028-06-26,Electronics,North,314,66418.33,26462.81,35,57,0.0661,124,536.5,9,0.0287,8374.4,27622.0,-1159.19,483,0
2028-06-26,Electronics,South,398,137536.28,59175.82,77,95,0.0445,223,620.38,32,0.0804,11279.45,42463.1,16712.72,706,2
2028-06-26,Electronics,East,371,92473.02,21647.25,67,66,0.0456,171,523.92,35,0.0943,14836.43,38518.13,-16870.88,666,1
2028-06-26,Electronics,West,31,18632.16,6373.13,4,12,0.0475,27,674.14,1,0.0323,1076.17,4676.66,1696.47,611,0
2028-06-26,Clothing,North,570,22850.42,5752.81,41,183,0.0472,264,90.71,52,0.0912,2387.3,10073.71,-4320.9,972,1
2028-06-26,Clothing,South,765,34328.82,8439.81,83,225,0.0412,282,123.69,59,0.0771,2360.71,11085.73,-2645.92,1142,3
2028-06-26,Clothing,East,607,22153.2,9544.59,46,228,0.0408,281,82.87,25,0.0412,1866.58,8255.95,1288.64,749,1
2028-06-26,Clothing,West,664,22934.55,6419.06,98,108,0.0399,215,107.42,49,0.0738,3264.18,11728.07,-5309.01,939,0
2028-06-26,Groceries,North,1262,11308.36,2774.27,78,350,0.0403,404,28.46,50,0.0396,882.83,4199.2,-1424.93,1577,1
2028-06-26,Groceries,South,984,13380.66,4519.12,87,321,0.0438,386,33.12,30,0.0305,942.19,4186.01,333.11,1161,4
2028-06-26,Groceries,East,941,16208.69,6507.41,153,375,0.0488,502,31.88,93,0.0988,986.96,4767.68,1739.73,1558,3
2028-06-26,Groceries,West,1024,18809.4,8279.95,115,349,0.0468,593,31.51,33,0.0322,1580.77,4821.24,3458.71,1873,1
2028-06-26,Furniture,North,148,59315.6,16422.67,16,47,0.0475,75,790.77,3,0.0203,7451.7,22445.19,-6022.52,223,0
2028-06-26,Furniture,South,210,92353.72,30361.63,11,54,0.0486,104,921.72,5,0.0238,6213.31,31016.75,-655.12,303,0
2028-06-26,Furniture,East,256,144389.32,33627.18,21,98,0.0396,145,956.19,10,0.0391,7134.04,31763.48,1863.7,319,0
2028-06-26,Furniture,West,172,103654.64,38396.87,14,56,0.0456,142,700.51,14,0.0814,5196.79,24126.93,14269.94,317,2
2028-06-26,Sports,North,406,32703.25,14626.67,28,88,0.0422,151,212.96,10,0.0246,3408.5,10180.01,4446.66,489,0
2028-06-26,Sports,South,287,32262.1,8048.25,23,61,0.0408,155,202.43,18,0.0627,2693.17,9790.69,-1742.44,463,3
2028-06-26,Sports,East,516,26382.62,9246.29,43,117,0.0446,141,192.4,30,0.0581,2623.09,9218.5,27.79,542,0
2028-06-26,Sports,West,440,32930.87,7616.46,26,172,0.0515,127,249.55,18,0.0409,2802.77,11037.92,-3421.46,462,1
2028-07-03,Electronics,North,113,21844.44,8039.12,10,51,0.0576,42,538.5,10,0.0885,2412.35,8516.3,-477.18,475,0
2028-07-03,Electronics,South,444,132627.67,32763.31,29,87,0.0512,217,630.39,14,0.0315,11657.31,39020.16,-6256.85,682,1
2028-07-03,Electronics,East,437,116134.36,24964.22,35,122,0.0521,227,538.14,42,0.0961,16330.29,39045.85,-14081.63,566,2
2028-07-03,Electronics,West,337,30255.15,6438.32,36,84,0.0434,45,671.2,32,0.095,8604.16,42752.12,-36313.8,604,3
2028-07-03,Clothing,North,594,21099.29,5675.93,32,163,0.0462,242,90.46,27,0.0455,2170.31,11009.39,-5333.46,895,1
2028-07-03,Clothing,South,580,22984.94,8960.12,70,95,0.0449,174,128.02,52,0.0897,2298.94,11235.15,-2275.03,1064,2
2028-07-03,Clothing,East,537,41449.63,13488.94,33,133,0.0394,484,82.58,37,0.0689,1870.0,8795.82,4693.12,886,0
2028-07-03,Clothing,West,568,31866.03,9013.27,43,172,0.0434,283,107.37,52,0.0915,2987.38,11711.5,-2698.23,1036,1
2028-07-03,Groceries,North,1252,15813.49,6943.02,60,379,0.0428,579,28.58,88,0.0703,966.18,4101.1,2841.92,1561,1
2028-07-03,Groceries,South,1028,10791.08,4220.83,81,394,0.0536,340,32.59,48,0.0467,1016.36,4172.77,48.06,1195,2
2028-07-03,Groceries,East,915,11971.67,3422.17,78,366,0.0505,384,32.81,44,0.0481,992.64,4857.26,-1435.09,1539,2
2028-07-03,Groceries,West,1031,17634.38,3902.74,126,345,0.0524,562,29.94,59,0.0572,1445.9,5185.42,-1282.68,1894,1
2028-07-03,Furniture,North,155,57145.61,19245.36,11,47,0.0417,73,799.07,10,0.0645,6845.45,21829.22,-2583.86,226,1
2028-07-03,Furniture,South,208,94196.73,37532.39,19,59,0.0457,104,947.76,7,0.0337,5464.71,29345.89,8186.5,310,1
2028-07-03,Furniture,East,212,98210.81,30125.14,21,78,0.0377,102,943.23,15,0.0708,6717.33,30252.11,-126.97,292,1
2028-07-03,Furniture,West,125,66712.1,21389.34,7,23,0.0479,91,704.32,9,0.072,5822.33,23877.91,-2488.57,289,2
2028-07-03,Sports,North,310,24195.83,6903.23,32,117,0.038,121,204.78,29,0.0935,2613.66,10715.68,-3812.45,449,0
2028-07-03,Sports,South,424,32249.53,12178.34,42,70,0.0385,156,205.8,40,0.0943,2333.43,9509.12,2669.22,430,0
2028-07-03,Sports,East,376,26483.45,8956.31,53,152,0.0543,141,196.59,26,0.0691,2517.13,8818.82,137.49,504,0
2028-07-03,Sports,West,265,29187.42,13117.49,20,65,0.0475,116,243.93,13,0.0491,2406.58,11130.59,1986.9,456,2
2028-07-10,Electronics,North,684,161989.22,43446.06,77,269,0.0514,289,582.02,30,0.0439,16796.63,64230.31,-20784.25,480,2
2028-07-10,Electronics,South,363,100817.95,44890.8,37,124,0.0553,165,608.48,15,0.0413,11378.76,42153.83,2736.97,647,2
2028-07-10,Electronics,East,491,118768.59,43944.82,43,157,0.0512,234,527.08,37,0.0754,15590.9,39372.54,4572.28,536,1
2028-07-10,Electronics,West,408,86018.2,33609.63,31,110,0.0445,129,679.85,16,0.0392,9719.43,40790.44,-7180.81,593,0
2028-07-10,Clothing,North,574,26456.86,11855.64,42,166,0.0558,310,86.66,27,0.047,2343.52,10097.85,1757.79,920,1
2028-07-10,Clothing,South,765,25922.68,5661.52,97,212,0.0475,199,127.64,58,0.0758,2386.0,11380.21,-5718.69,1108,2
2028-07-10,Clothing,East,715,24809.61,11152.36,64,185,0.0438,311,81.25,33,0.0462,1768.57,8604.41,2547.95,788,1
2028-07-10,Clothing,West,591,24129.66,5669.31,64,156,0.0414,236,106.29,13,0.022,3103.56,10723.1,-5053.79,1028,1
2028-07-10,Groceries,North,1005,16977.74,3573.93,53,321,0.0385,605,27.03,57,0.0567,906.6,4190.82,-616.89,1589,2
2028-07-10,Groceries,South,1044,11846.75,2957.45,68,415,0.046,354,32.92,82,0.0785,1084.19,3932.98,-975.53,1242,3
2028-07-10,Groceries,East,947,11816.84,2847.8,102,317,0.053,377,32.03,28,0.0296,916.49,5107.49,-2259.69,1516,2
2028-07-10,Groceries,West,1148,10120.12,3062.85,112,389,0.0539,320,30.71,57,0.0497,1741.96,5308.1,-2245.25,1850,4
2028-07-10,Furniture,North,159,90252.72,29589.41,26,32,0.0507,120,790.69,13,0.0818,6200.8,22171.45,7417.96,224,0
2028-07-10,Furniture,South,214,117939.77,32174.84,12,59,0.0521,127,971.08,8,0.0374,5520.69,30633.62,1541.22,295,3
2028-07-10,Furniture,East,208,71991.7,22995.85,14,111,0.0366,80,915.81,10,0.0481,6847.61,33456.12,-10460.27,300,2
2028-07-10,Furniture,West,218,48837.91,20897.24,12,53,0.0521,69,693.67,6,0.0275,4441.74,24044.2,-3146.96,310,2
2028-07-10,Sports,North,323,23274.66,8790.42,38,70,0.037,113,214.39,13,0.0402,3191.51,9839.88,-1049.46,484,0
2028-07-10,Sports,South,287,25041.29,9955.34,64,103,0.0487,117,205.87,9,0.0314,2248.15,9342.05,613.29,440,0
2028-07-10,Sports,East,364,30701.73,9599.4,47,136,0.0432,150,196.88,28,0.0769,2597.32,9019.7,579.7,529,1
2028-07-10,Sports,West,424,35945.34,9676.95,30,109,0.054,147,251.07,33,0.0778,2701.46,11021.89,-1344.94,454,3
2028-07-17,Electronics,North,348,71400.49,30477.19,40,192,0.068,139,537.73,14,0.0402,9244.39,30561.33,-84.14,491,0
2028-07-17,Electronics,South,469,124337.3,46102.06,36,78,0.0469,186,662.38,44,0.0938,11199.02,42280.34,3821.72,606,1
2028-07-17,Electronics,East,444,114527.82,30320.81,44,122,0.0515,212,529.69,25,0.0563,15409.92,38036.29,-7715.48,612,1
2028-07-17,Electronics,West,540,113145.88,37224.07,59,129,0.0468,168,694.24,38,0.0704,7743.61,38864.3,-1640.23,521,0
2028-07-17,Clothing,North,627,18706.9,8343.83,55,222,0.04,212,85.79,38,0.0606,2424.6,10229.35,-1885.52,990,2
2028-07-17,Clothing,South,889,22333.97,10026.73,64,228,0.0443,168,128.88,85,0.0956,2369.33,11243.42,-1216.69,1173,2
2028-07-17,Clothing,East,552,25543.07,9385.59,47,110,0.0433,324,82.08,41,0.0743,1709.87,9035.72,349.87,836,0
2028-07-17,Clothing,West,554,18267.04,3885.9,58,147,0.0444,180,104.89,24,0.0433,3265.48,11292.22,-7406.32,919,3
2028-07-17,Groceries,North,875,18276.12,3797.04,1,226,0.0424,604,29.67,34,0.0389,896.05,4164.24,-367.2,1613,2
2028-07-17,Groceries,South,1006,11142.08,3827.12,68,401,0.0584,331,32.82,90,0.0895,1074.59,4045.41,-218.29,1180,1
2028-07-17,Groceries,East,1026,16169.9,3587.04,120,293,0.0536,517,30.97,35,0.0341,875.7,4902.44,-1315.4,1527,3
2028-07-17,Groceries,West,1090,9317.53,3020.35,123,400,0.0583,339,28.5,77,0.0706,1452.54,5082.96,-2062.61,1816,2
2028-07-17,Furniture,North,132,47460.01,13438.46,19,38,0.0537,59,777.0,13,0.0985,6157.65,21726.02,-8287.56,228,1
2028-07-17,Furniture,South,197,98014.91,22780.89,32,62,0.0466,111,902.78,11,0.0558,5771.57,30000.09,-7219.2,308,3
2028-07-17,Furniture,East,184,53675.7,15192.68,24,88,0.0401,59,926.64,8,0.0435,6421.29,32045.85,-16853.17,272,0
2028-07-17,Furniture,West,127,81449.91,31152.92,15,69,0.0472,109,711.67,8,0.063,4843.06,22007.09,9145.83,280,2
2028-07-17,Sports,North,239,31294.93,9475.64,17,121,0.0418,149,217.55,17,0.0711,2677.75,11485.44,-2009.8,448,0
2028-07-17,Sports,South,361,28502.78,5836.51,32,80,0.0439,134,210.41,27,0.0748,2490.41,9779.59,-3943.08,462,3
2028-07-17,Sports,East,324,26587.13,6491.03,62,126,0.0467,137,198.18,22,0.0679,2369.04,8903.01,-2411.98,514,0
2028-07-17,Sports,West,245,35587.15,14686.98,28,71,0.0518,136,250.16,15,0.0612,2697.84,11490.57,3196.41,461,1
2028-07-24,Electronics,North,428,66070.22,18931.88,31,120,0.0672,120,550.47,32,0.0748,8690.19,28061.57,-9129.69,485,0
2028-07-24,Electronics,South,386,148530.92,41014.99,45,117,0.0449,249,624.99,12,0.0311,11431.65,39198.12,1816.87,622,1
2028-07-24,Electronics,East,482,111824.86,25230.78,31,115,0.0497,213,539.48,38,0.0788,16815.45,37976.92,-12746.14,630,1
2028-07-24,Electronics,West,358,125013.39,51059.88,53,115,0.0424,191,670.25,32,0.0894,10093.14,42409.88,8650.0,581,1
2028-07-24,Clothing,North,541,26656.75,7972.58,59,185,0.0488,308,88.74,13,0.024,2429.87,10196.64,-2224.06,951,1
2028-07-24,Clothing,South,478,26685.23,6896.84,15,79,0.0392,210,124.69,25,0.0523,2427.86,11659.07,-4762.23,1202,1
2028-07-24,Clothing,East,640,28358.72,10251.33,22,178,0.0375,339,83.7,56,0.0875,1756.69,9093.89,1157.44,824,0
2028-07-24,Clothing,West,532,25572.6,10518.32,77,102,0.0531,236,106.97,14,0.0263,2905.86,11162.07,-643.75,987,0
2028-07-24,Groceries,North,1100,17983.18,5337.38,48,405,0.0406,668,27.55,80,0.0727,937.2,4316.84,1020.54,1618,3
2028-07-24,Groceries,South,1008,10470.33,3134.61,76,350,0.0544,317,32.13,42,0.0417,1166.25,4136.1,-1001.49,1258,3
2028-07-24,Groceries,East,1255,11119.46,4097.33,97,326,0.0537,357,32.65,125,0.0996,1029.27,4814.24,-716.91,1526,2
2028-07-24,Groceries,West,1125,7920.55,3337.68,118,338,0.0448,246,32.5,33,0.0293,1481.2,5088.86,-1751.18,1867,2
2028-07-24,Furniture,North,194,78676.42,21782.12,10,37,0.0452,97,792.97,9,0.0464,6713.22,21978.44,-196.32,227,0
2028-07-24,Furniture,South,207,74680.78,26024.84,12,51,0.0446,82,910.57,12,0.058,6266.7,28599.58,-2574.74,325,1
2028-07-24,Furniture,East,270,101890.47,39566.24,19,51,0.0359,105,946.24,5,0.0185,6947.32,30522.62,9043.62,279,2
2028-07-24,Furniture,West,188,82440.97,20852.88,15,49,0.0472,115,713.02,14,0.0745,4916.12,24953.24,-4100.36,289,1
2028-07-24,Sports,North,394,30848.62,12080.36,28,67,0.0393,129,236.58,29,0.0736,2955.76,10864.56,1215.8,476,0
2028-07-24,Sports,South,266,23490.63,7996.4,23,55,0.0404,113,206.02,12,0.0451,2382.61,9898.6,-1902.2,433,2
2028-07-24,Sports,East,351,31260.49,9416.71,28,117,0.0515,157,197.12,24,0.0684,2448.6,8833.22,583.49,539,1
2028-07-24,Sports,West,285,36826.08,14505.9,22,48,0.0523,149,250.17,12,0.0421,2736.93,10973.83,3532.07,462,1
2028-07-31,Electronics,North,450,68370.93,16414.6,37,133,0.0546,138,514.88,40,0.0889,8949.66,31843.33,-15428.73,496,3
2028-07-31,Electronics,South,483,128932.23,40277.07,25,106,0.0512,210,607.0,31,0.0642,11204.34,40751.18,-474.11,610,0
2028-07-31,Electronics,East,419,108618.22,46021.71,10,135,0.0499,200,520.47,20,0.0477,16161.23,38325.78,7695.93,579,0
2028-07-31,Electronics,West,542,93282.89,20096.35,28,96,0.044,129,699.02,23,0.0424,9011.79,39806.95,-19710.6,645,1
2028-07-31,Clothing,North,588,25429.92,7155.06,26,185,0.0472,275,88.08,16,0.0272,2367.64,10221.02,-3065.96,925,3
2028-07-31,Clothing,South,506,26254.03,11691.67,69,227,0.0404,209,127.11,35,0.0692,2272.7,11263.74,427.93,1151,1
2028-07-31,Clothing,East,571,34869.84,10376.44,18,188,0.0355,439,78.55,39,0.0683,1909.25,8171.61,2204.83,775,0
2028-07-31,Clothing,West,503,28120.12,9812.08,77,98,0.0469,249,108.55,35,0.0696,3174.07,11067.72,-1255.64,1062,2
2028-07-31,Groceries,North,1087,17453.08,5770.37,81,364,0.0368,618,29.27,25,0.023,936.67,4010.51,1759.86,1531,4
2028-07-31,Groceries,South,1004,13039.48,4563.41,72,268,0.0564,384,33.37,45,0.0448,1089.04,4187.44,375.97,1110,3
2028-07-31,Groceries,East,1090,9885.26,3496.36,105,292,0.0555,320,32.0,51,0.0468,927.69,5109.04,-1612.68,1467,1
2028-07-31,Groceries,West,1117,18549.25,6999.63,130,353,0.0557,571,33.04,62,0.0555,1446.09,5115.67,1883.96,1853,0
2028-07-31,Furniture,North,163,81140.27,26233.76,25,48,0.0542,98,808.57,3,0.0184,6187.68,22783.87,3449.89,227,2
2028-07-31,Furniture,South,189,72082.89,21757.71,24,51,0.0486,75,944.96,8,0.0423,5521.78,30596.54,-8838.83,320,3
2028-07-31,Furniture,East,248,97664.86,31026.51,12,90,0.0317,106,935.64,21,0.0847,7505.46,31138.32,-111.81,314,0
2028-07-31,Furniture,West,237,84854.04,20184.92,20,46,0.0518,118,698.44,6,0.0253,4934.78,23779.05,-3594.13,290,0
2028-07-31,Sports,North,281,30079.3,9239.76,38,91,0.0447,134,219.04,25,0.089,2596.47,10525.14,-1285.38,484,1
2028-07-31,Sports,South,305,25252.09,10854.15,27,87,0.0484,125,207.43,10,0.0328,2417.0,10020.62,833.53,435,0
2028-07-31,Sports,East,384,24073.93,8000.05,34,119,0.0488,129,191.81,27,0.0703,2563.87,9982.22,-1982.17,540,1
2028-07-31,Sports,West,207,32969.82,13666.5,25,137,0.0436,128,246.7,16,0.0773,2878.95,11110.43,2556.07,465,3
2028-08-07,Electronics,North,394,78143.55,21878.85,38,134,0.0435,142,566.63,36,0.0914,7678.96,28708.47,-6829.62,479,2
2028-08-07,Electronics,South,403,116061.33,39602.87,59,158,0.0496,186,616.76,39,0.0968,11342.38,40188.68,-585.81,590,0
2028-08-07,Electronics,East,386,112918.52,28028.22,55,105,0.0535,211,524.9,24,0.0622,14969.49,40298.81,-12270.59,586,5
2028-08-07,Electronics,West,410,90983.91,34232.06,33,67,0.0437,133,672.72,17,0.0415,8411.7,43839.95,-9607.89,691,1
2028-08-07,Clothing,North,553,21558.02,6666.19,52,191,0.0541,241,90.17,17,0.0307,2164.78,10720.43,-4054.24,966,4
2028-08-07,Clothing,South,265,22517.29,6966.1,91,201,0.0412,179,126.53,21,0.0792,2412.21,10805.51,-3839.41,1175,3
2028-08-07,Clothing,East,664,19727.24,5604.99,6,132,0.0407,236,84.44,60,0.0904,1879.75,8433.88,-2828.89,832,0
2028-08-07,Clothing,West,558,26500.48,9127.32,64,103,0.0499,239,107.69,11,0.0197,3108.94,10834.89,-1707.57,1039,0
2028-08-07,Groceries,North,1128,16465.92,6097.17,199,306,0.039,570,28.27,52,0.0461,870.68,4307.66,1789.51,1561,1
2028-08-07,Groceries,South,1056,9883.06,3409.79,69,316,0.0514,296,32.86,64,0.0606,1119.42,3933.95,-524.16,1236,0
2028-08-07,Groceries,East,1028,7990.67,2232.78,177,277,0.0547,248,32.55,41,0.0399,939.27,4790.31,-2557.53,1537,3
2028-08-07,Groceries,West,1029,10981.98,4755.26,115,311,0.0544,409,27.72,54,0.0525,1742.97,5199.33,-444.07,1879,0
2028-08-07,Furniture,North,136,52323.07,16645.5,15,32,0.0529,63,818.48,3,0.0221,7299.28,23111.64,-6466.14,229,0
2028-08-07,Furniture,South,217,80290.73,31192.68,22,70,0.0459,92,917.87,19,0.0876,6542.62,31865.21,-672.53,307,1
2028-08-07,Furniture,East,212,77724.03,26157.92,17,88,0.0422,79,941.57,13,0.0613,7014.4,32176.7,-6018.78,338,1
2028-08-07,Furniture,West,164,60064.24,15736.07,11,42,0.0509,84,705.08,7,0.0427,5003.96,25064.08,-9328.01,283,1
2028-08-07,Sports,North,309,31278.65,8598.62,31,102,0.0426,143,230.18,23,0.0744,2890.19,11193.9,-2595.28,482,0
2028-08-07,Sports,South,208,31382.68,9233.2,19,109,0.0463,157,197.12,8,0.0385,2462.75,9503.72,-270.52,419,0
2028-08-07,Sports,East,360,20574.8,5351.41,46,93,0.0475,105,197.82,10,0.0278,2665.02,8207.97,-2856.56,516,1
2028-08-07,Sports,West,379,30697.64,10540.52,22,80,0.0514,120,247.77,35,0.0923,2832.34,11750.23,-1209.71,471,1
2028-08-14,Electronics,North,481,84963.62,25133.47,32,143,0.0636,149,585.72,41,0.0852,8938.12,28436.24,-3302.77,475,0
2028-08-14,Electronics,South,490,109695.68,25486.29,117,137,0.0467,177,617.64,47,0.0959,11665.44,40837.41,-15351.12,705,2
2028-08-14,Electronics,East,468,113219.9,43298.73,50,141,0.0499,211,529.17,39,0.0833,15684.64,38350.11,4948.62,656,3
2028-08-14,Electronics,West,318,95283.16,19219.5,59,74,0.0467,141,690.52,8,0.0252,8411.88,45726.99,-26507.49,596,0
2028-08-14,Clothing,North,631,18828.14,4286.96,49,208,0.047,215,89.91,57,0.0903,2116.46,9937.73,-5650.77,989,0
2028-08-14,Clothing,South,801,34836.47,13288.66,69,271,0.0416,287,125.59,20,0.025,2325.67,11261.06,2027.6,1035,3
2028-08-14,Clothing,East,560,29585.42,9040.93,40,244,0.0415,328,88.42,54,0.0964,1801.2,8320.51,720.42,778,0
2028-08-14,Clothing,West,1057,67024.52,24324.7,108,434,0.0425,669,101.07,70,0.0662,6033.86,21075.74,3248.96,1011,4
2028-08-14,Groceries,North,1214,11638.88,4393.99,166,447,0.036,432,27.62,118,0.0972,934.65,4396.13,-2.14,1597,3
2028-08-14,Groceries,South,2454,29049.96,11062.11,107,738,0.0528,854,32.81,134,0.0546,2562.92,9944.26,1117.85,1169,0
2028-08-14,Groceries,East,1145,10542.77,3965.86,94,329,0.0542,342,31.91,28,0.0245,1021.24,4823.75,-857.89,1609,1
2028-08-14,Groceries,West,1059,15876.85,5655.82,121,354,0.0515,514,31.38,71,0.067,1446.91,5000.53,655.29,1887,2
2028-08-14,Furniture,North,198,101004.67,40466.73,18,28,0.0504,131,801.62,5,0.0253,6676.87,23200.08,17266.65,224,0
2028-08-14,Furniture,South,181,81591.21,19865.42,12,57,0.0454,91,938.94,16,0.0884,6152.46,31827.77,-11962.35,307,1
2028-08-14,Furniture,East,215,43185.65,16601.83,16,76,0.0381,47,914.13,9,0.0419,6681.62,33138.37,-16536.54,294,0
2028-08-14,Furniture,West,160,77081.81,24908.39,22,65,0.0477,107,733.62,11,0.0688,5097.49,24388.14,520.25,282,2
2028-08-14,Sports,North,370,32212.79,8266.09,23,111,0.0389,147,226.86,35,0.0946,3493.67,10890.23,-2624.14,496,0
2028-08-14,Sports,South,260,42022.76,8790.01,27,129,0.0412,196,214.69,12,0.0462,2481.15,9974.36,-1184.35,448,3
2028-08-14,Sports,East,442,22812.09,8302.32,41,168,0.0487,116,193.46,42,0.095,2861.35,8657.18,-354.86,516,0
2028-08-14,Sports,West,283,33575.66,8904.74,28,99,0.047,128,253.09,22,0.0777,2544.88,11061.92,-2157.18,475,2
2028-08-21,Electronics,North,374,94767.24,25168.47,34,160,0.0521,157,583.54,36,0.0963,9171.75,28120.62,-2952.15,462,1
2028-08-21,Electronics,South,442,120243.77,52952.7,1,138,0.0487,200,623.09,11,0.0249,11551.77,41625.16,11327.54,484,0
2028-08-21,Electronics,East,446,97893.78,34416.55,50,59,0.0486,181,518.09,20,0.0448,15391.94,38783.96,-4367.41,551,1
2028-08-21,Electronics,West,462,129744.08,52492.2,37,122,0.0447,187,691.72,15,0.0325,7641.93,43979.43,8512.77,596,1
2028-08-21,Clothing,North,551,24600.65,8794.57,54,162,0.0428,274,85.78,43,0.078,2206.04,10080.31,-1285.74,993,0
2028-08-21,Clothing,South,579,32917.07,12181.48,65,243,0.0432,262,126.2,46,0.0794,2428.43,11164.94,1016.54,1197,1
2028-08-21,Clothing,East,589,29492.36,10211.69,72,189,0.0349,337,84.54,47,0.0798,1735.28,8294.17,1917.52,908,0
2028-08-21,Clothing,West,600,14226.87,3480.11,53,114,0.0451,142,105.23,12,0.02,3005.63,11516.82,-8036.71,965,2
2028-08-21,Groceries,North,1122,18937.78,4073.0,98,279,0.0407,682,28.96,75,0.0668,933.57,4414.96,-341.96,1564,2
2028-08-21,Groceries,South,1031,10994.19,2852.74,73,281,0.0521,349,31.51,70,0.0679,1049.01,4192.48,-1339.74,1210,1
2028-08-21,Groceries,East,1105,17833.18,6540.64,70,365,0.0516,551,32.29,108,0.0977,847.13,5267.71,1272.93,1529,3
2028-08-21,Groceries,West,1157,16958.75,6904.64,128,256,0.0526,561,30.44,26,0.0225,1764.87,5187.73,1716.91,1820,2
2028-08-21,Furniture,North,175,61543.78,26174.19,31,57,0.0499,76,829.15,10,0.0571,5487.1,22308.96,3865.23,232,2
2028-08-21,Furniture,South,190,101060.07,43204.92,22,53,0.0489,99,1008.82,4,0.0211,6350.55,32989.21,10215.71,317,2
2028-08-21,Furniture,East,193,43433.42,8781.21,5,106,0.0458,48,926.2,16,0.0829,7163.53,32557.96,-23776.75,281,0
2028-08-21,Furniture,West,158,14144.82,4348.77,20,66,0.0455,20,736.8,11,0.0696,4551.09,23481.89,-19133.12,295,2
2028-08-21,Sports,North,289,26382.46,7696.56,17,89,0.0358,120,223.39,14,0.0484,2917.25,11190.2,-3493.64,454,2
2028-08-21,Sports,South,363,36324.34,15342.05,5,49,0.0396,174,203.02,10,0.0275,2332.3,9480.99,5861.06,410,2
2028-08-21,Sports,East,925,65860.04,26339.73,116,283,0.0483,325,196.44,50,0.0541,6097.09,20873.76,5465.97,534,0
2028-08-21,Sports,West,260,27401.74,9707.16,25,90,0.0432,116,247.97,25,0.0962,2630.76,11079.47,-1372.31,470,2
2028-08-28,Electronics,North,406,72464.04,18885.67,31,90,0.0637,131,556.56,16,0.0394,8768.53,25831.57,-6945.9,485,0
2028-08-28,Electronics,South,530,97270.37,32735.97,26,132,0.0515,152,639.91,44,0.083,10954.57,39302.05,-6566.08,661,0
2028-08-28,Electronics,East,376,105906.15,31478.48,26,129,0.0532,200,525.09,9,0.0239,16046.18,40019.18,-8540.7,527,4
